EPA Facility ID,Chemical
100000073948,Carbon disulfide
100000073948,Dimethylamine  [Methanamine
100000073948,N-methyl-]
100000073948,Methylamine  [Methanamine]
100000112558,Ammonia (anhydrous)
100000112558,Ammonia (conc 20% or greater)
100000083492,Ammonia (anhydrous)
100000083492,Ammonia (conc 20% or greater)
100000126687,Chlorine
100000127043,Chlorine
100000126357,Chlorine
100000058545,Ammonia (conc 20% or greater)
100000034278,Hydrogen fluoride/Hydrofluoric acid (conc 50% or greater) [Hydrofluoric acid]
100000216991,Propane
100000216991,Isobutane  [Propane
100000216991,2-methyl]
100000216991,Butane
100000177916,Ammonia (anhydrous)
100000244586,Ammonia (anhydrous)
100000037408,Toluene diisocyanate (unspecified isomer)  [Benzene
100000037408,"1,3-diisocyanatomethyl-]"
100000055361,Formaldehyde (solution)
100000226766,Ammonia (anhydrous)
100000069089,Ammonia (anhydrous)
100000021834,Ammonia (anhydrous)
100000021834,Ammonia (conc 20% or greater)
100000028203,Ammonia (anhydrous)
100000028169,Ammonia (anhydrous)
100000028169,Ammonia (conc 20% or greater)
100000182045,Ammonia (anhydrous)
100000163057,Ammonia (anhydrous)
100000160229,Sulfur dioxide (anhydrous)
100000160229,Chlorine
100000195816,Chlorine
100000192427,Chlorine
100000193113,Toluene diisocyanate (unspecified isomer)  [Benzene
100000193113,"1,3-diisocyanatomethyl-]"
100000136426,Chlorine
100000113049,Chlorine
100000118026,Chlorine
100000118026,Propane
100000093828,Ammonia (anhydrous)
100000244951,Ammonia (anhydrous)
100000231206,Ammonia (anhydrous)
100000225829,Ammonia (anhydrous)
100000227159,Ammonia (anhydrous)
100000141704,Ammonia (anhydrous)
100000028221,Ammonia (anhydrous)
100000241179,Ammonia (anhydrous)
100000014824,Chlorine
100000142375,Chlorine
100000179335,Ammonia (anhydrous)
100000233179,Ammonia (anhydrous)
100000205814,Ammonia (anhydrous)
100000246058,Propane
100000246058,Butane
100000022263,Acrolein  [2-Propenal]
100000151523,Ammonia (conc 20% or greater)
100000182526,Ammonia (conc 20% or greater)
100000174893,Ammonia (anhydrous)
100000177952,Trimethylamine [Methanamine
100000177952,"N,N-dimethyl-]"
100000177952,Propane
100000247841,Phosphorus oxychloride  [Phosphoryl chloride]
100000254011,Acetylene  [Ethyne]
100000254011,Silane
100000122039,Ammonia (anhydrous)
100000159758,Ammonia (anhydrous)
100000115449,Ammonia (anhydrous)
100000204888,Hydrogen
100000214671,Ammonia (anhydrous)
100000214671,Ammonia (conc 20% or greater)
100000199064,Silane
100000117269,Silane
100000117269,Flammable Mixture
100000235471,Ammonia (anhydrous)
100000164546,Chlorine
100000099118,Chlorine
100000160434,Ammonia (anhydrous)
100000208134,Ammonia (anhydrous)
100000200409,Ammonia (anhydrous)
100000227131,Ammonia (anhydrous)
100000232107,Propane
100000066625,Ammonia (anhydrous)
100000078391,Ammonia (anhydrous)
100000027142,Ammonia (anhydrous)
100000027142,Ammonia (conc 20% or greater)
100000154236,Ammonia (anhydrous)
100000154236,Ammonia (conc 20% or greater)
100000180127,Ammonia (anhydrous)
100000248234,Butane
100000148342,Ammonia (anhydrous)
100000087014,Ammonia (anhydrous)
100000176533,Ammonia (anhydrous)
100000032485,Ammonia (anhydrous)
100000185186,Ammonia (anhydrous)
100000185186,Trimethylamine [Methanamine
100000185186,"N,N-dimethyl-]"
100000117704,Ammonia (anhydrous)
100000025484,Chlorine
100000066689,Ammonia (anhydrous)
100000119203,Ammonia (conc 20% or greater)
100000120674,Ammonia (anhydrous)
100000027446,Ammonia (anhydrous)
100000159829,Ammonia (anhydrous)
100000214662,Ammonia (anhydrous)
100000150515,Ammonia (anhydrous)
100000171422,Ammonia (conc 20% or greater)
100000242855,Butane
100000107546,Ammonia (anhydrous)
100000248957,Ammonia (anhydrous)
100000226301,Ammonia (anhydrous)
100000230699,Propane
100000230699,Isobutane  [Propane
100000230699,2-methyl]
100000230699,Butane
100000206788,Ammonia (conc 20% or greater)
100000206788,Ammonia (anhydrous)
100000145924,Chlorine
100000187889,Ammonia (anhydrous)
100000109161,Ammonia (anhydrous)
100000204673,Ammonia (anhydrous)
100000198617,Ammonia (anhydrous)
100000240768,Ammonia (anhydrous)
100000075642,Acetylene  [Ethyne]
100000075642,Sulfur dioxide (anhydrous)
100000075642,Chlorine
100000214653,Ammonia (anhydrous)
100000032047,Ammonia (anhydrous)
100000092348,Hydrogen fluoride/Hydrofluoric acid (conc 50% or greater) [Hydrofluoric acid]
100000092348,Chlorine
100000180136,Ammonia (anhydrous)
100000203727,Chlorine
100000189093,Ammonia (anhydrous)
100000014245,Ammonia (anhydrous)
100000210639,Ammonia (anhydrous)
100000206038,Ammonia (anhydrous)
100000044686,Ammonia (conc 20% or greater)
100000028294,Ammonia (anhydrous)
100000066992,Ammonia (anhydrous)
100000067429,Ammonia (anhydrous)
100000035534,Ammonia (conc 20% or greater)
100000099092,Ammonia (anhydrous)
100000099092,Ammonia (conc 20% or greater)
100000080645,Ammonia (anhydrous)
100000080645,Ammonia (conc 20% or greater)
100000046899,Chlorine
100000066572,Chlorine
100000066643,Chlorine
100000067241,Ammonia (anhydrous)
100000027035,Ammonia (anhydrous)
100000212593,Ammonia (anhydrous)
100000058572,Ammonia (anhydrous)
100000228522,Ammonia (anhydrous)
100000107555,Ammonia (anhydrous)
100000106173,Ammonia (anhydrous)
100000171832,Ammonia (anhydrous)
100000097959,Ammonia (anhydrous)
100000239486,Ammonia (anhydrous)
100000074288,Ammonia (anhydrous)
100000074288,Ammonia (conc 20% or greater)
100000069196,Ammonia (anhydrous)
100000056583,Sulfur dioxide (anhydrous)
100000056583,Chlorine
100000080958,Ammonia (anhydrous)
100000025545,Chlorine
100000219612,Isopentane  [Butane
100000219612,2-methyl-]
100000219612,Pentane
100000199395,Ammonia (anhydrous)
100000144881,Ammonia (anhydrous)
100000239592,Ammonia (anhydrous)
100000233614,Ammonia (anhydrous)
100000219024,Ammonia (anhydrous)
100000027785,Ammonia (anhydrous)
100000027053,Ammonia (anhydrous)
100000152185,Ammonia (conc 20% or greater)
100000152185,Ammonia (anhydrous)
100000061951,Ammonia (anhydrous)
100000085481,Ammonia (anhydrous)
100000219587,Propane
100000014389,Chlorine
100000199769,Chlorine
100000144756,Flammable Mixture
100000166713,Sulfur dioxide (anhydrous)
100000001268,Chlorine
100000001240,Chlorine
100000192463,Ammonia (anhydrous)
100000214298,Phosphorus oxychloride  [Phosphoryl chloride]
100000027598,Ammonia (anhydrous)
100000229193,Ammonia (anhydrous)
100000003541,Ammonia (anhydrous)
100000112255,Ammonia (conc 20% or greater)
100000163066,Ammonia (anhydrous)
100000163066,Ammonia (conc 20% or greater)
100000180528,Propane
100000096987,Ammonia (anhydrous)
100000096987,Ammonia (conc 20% or greater)
100000171627,Ammonia (conc 20% or greater)
100000171627,Ammonia (anhydrous)
100000061979,Ammonia (anhydrous)
100000027213,Ammonia (anhydrous)
100000237503,Butane
100000066956,Ammonia (anhydrous)
100000188272,Ammonia (anhydrous)
100000027366,Ammonia (anhydrous)
100000069249,Ammonia (anhydrous)
100000201658,Propane
100000201658,Isobutane  [Propane
100000201658,2-methyl]
100000201658,Butane
100000108493,Ammonia (anhydrous)
100000025992,Acetylene  [Ethyne]
100000108876,Ammonia (anhydrous)
100000096709,Ammonia (anhydrous)
100000197663,Ammonia (anhydrous)
100000110587,Ammonia (anhydrous)
100000141303,Chlorine
100000231509,Butane
100000112512,Ammonia (anhydrous)
100000054479,Ammonia (anhydrous)
100000134188,Flammable Mixture
100000054567,Chlorine
100000190303,Ammonia (anhydrous)
100000089664,Ammonia (anhydrous)
100000211308,Propane
100000236078,Butane
100000218463,Propane
100000248804,Sulfur dioxide (anhydrous)
100000248804,Chlorine
100000132894,Sulfur dioxide (anhydrous)
100000132894,Chlorine
100000254084,Propane
100000065626,Formaldehyde (solution)
100000243989,Butane
100000246441,Ammonia (anhydrous)
100000128284,Methane
100000075777,Chlorine
100000048897,Chlorine
100000176542,Ammonia (anhydrous)
100000091615,Ammonia (anhydrous)
100000076632,Flammable Mixture
100000253227,Ammonia (anhydrous)
100000235499,Butane
100000120433,Ammonia (anhydrous)
100000120433,Ammonia (conc 20% or greater)
100000031618,Ammonia (anhydrous)
100000029621,Ammonia (anhydrous)
100000029756,Ammonia (anhydrous)
100000156369,Ammonia (anhydrous)
100000029603,Ammonia (anhydrous)
100000114011,Chlorine
100000106039,Ammonia (anhydrous)
100000038121,Propane
100000159124,Ammonia (anhydrous)
100000254128,Ammonia (anhydrous)
100000027669,Ammonia (anhydrous)
100000099234,Chlorine
100000177293,Propylene  [1-Propene]
100000138601,Chlorine
100000210844,Propane
100000210844,Butane
100000109759,Ammonia (anhydrous)
100000078845,Sulfur dioxide (anhydrous)
100000078845,Chlorine
100000211291,Ammonia (anhydrous)
100000178577,Ammonia (conc 20% or greater)
100000236586,Ammonia (anhydrous)
100000056468,Sulfur dioxide (anhydrous)
100000093365,Chlorine
100000127864,Flammable Mixture
100000214528,Propane
100000110881,Ammonia (anhydrous)
100000069392,Ammonia (anhydrous)
100000249395,Propane
100000249395,Butane
100000069472,Ammonia (anhydrous)
100000233188,Ammonia (anhydrous)
100000227827,Ammonia (anhydrous)
100000222181,Ammonia (anhydrous)
100000033625,Propane
100000249484,Ammonia (anhydrous)
100000194005,Ammonia (anhydrous)
100000107804,Ammonia (anhydrous)
100000028258,Ammonia (anhydrous)
100000068776,Ammonia (anhydrous)
100000208045,Ammonia (anhydrous)
100000106244,Ammonia (anhydrous)
100000253584,Ammonia (anhydrous)
100000068703,Ammonia (anhydrous)
100000078612,Chlorine
100000056388,Sulfur dioxide (anhydrous)
100000234542,Propane
100000234542,Butane
100000219202,Propane
100000219202,Butane
100000039282,Chlorine
100000190857,Propane
100000034946,Hydrogen
100000034946,Hydrogen chloride (anhydrous) [Hydrochloric acid]
100000034946,Trichlorosilane  [Silane
100000034946,trichloro-]
100000067928,Ammonia (anhydrous)
100000041199,Sulfur dioxide (anhydrous)
100000041199,Chlorine
100000116518,Ammonia (anhydrous)
100000096004,Ammonia (conc 20% or greater)
100000096004,Ammonia (anhydrous)
100000027099,Ammonia (anhydrous)
100000067731,Ammonia (anhydrous)
100000041233,Chlorine
100000058616,Ammonia (anhydrous)
100000058616,Ammonia (conc 20% or greater)
100000098789,Chlorine dioxide  [Chlorine oxide (ClO2)]
100000006405,Ammonia (anhydrous)
100000162254,Ammonia (anhydrous)
100000171501,Ammonia (anhydrous)
100000251791,Butane
100000171075,Ammonia (anhydrous)
100000118437,Ammonia (conc 20% or greater)
100000247967,Ammonia (anhydrous)
100000158027,Ammonia (anhydrous)
100000190964,Propane
100000054371,Carbon disulfide
100000054371,Dimethylamine  [Methanamine
100000054371,N-methyl-]
100000054371,Methylamine  [Methanamine]
100000086916,Cyclohexylamine  [Cyclohexanamine]
100000182036,Ammonia (anhydrous)
100000027419,Ammonia (anhydrous)
100000241197,Ammonia (anhydrous)
100000120022,Ammonia (anhydrous)
100000147058,Chlorine
100000206494,Ammonia (anhydrous)
100000063922,Ammonia (anhydrous)
100000203497,Ammonia (anhydrous)
100000007798,Ammonia (anhydrous)
100000148173,Ammonia (anhydrous)
100000147254,Ammonia (anhydrous)
100000071058,Flammable Mixture
100000067795,Ammonia (anhydrous)
100000067795,Ammonia (conc 20% or greater)
100000211442,Ammonia (anhydrous)
100000226775,Ammonia (anhydrous)
100000023244,Ammonia (anhydrous)
100000193453,Ammonia (anhydrous)
100000146344,Ammonia (anhydrous)
100000223821,Ammonia (anhydrous)
100000147343,Chlorine
100000147343,Sulfur dioxide (anhydrous)
100000230564,Propane
100000193863,Propane
100000232116,Propane
100000200551,Ammonia (anhydrous)
100000193603,Ammonia (anhydrous)
100000206591,Ammonia (anhydrous)
100000230369,Ammonia (anhydrous)
100000211816,Ammonia (anhydrous)
100000200203,Ammonia (anhydrous)
100000219989,Ammonia (anhydrous)
100000223661,Ammonia (anhydrous)
100000160345,Ammonia (anhydrous)
100000106191,Ammonia (anhydrous)
100000131323,Ammonia (anhydrous)
100000186381,Chlorine
100000210096,Ammonia (anhydrous)
100000228899,Ammonia (anhydrous)
100000211031,Ammonia (anhydrous)
100000226258,Ammonia (anhydrous)
100000051089,Butane
100000234855,Ammonia (anhydrous)
100000240385,Ammonia (anhydrous)
100000062175,Ammonia (anhydrous)
100000189431,Ammonia (anhydrous)
100000235159,Ammonia (anhydrous)
100000165803,Propane
100000029916,Ammonia (anhydrous)
100000009885,Ammonia (anhydrous)
100000007468,Ammonia (anhydrous)
100000132448,Ammonia (anhydrous)
100000235523,Ammonia (anhydrous)
100000061112,Propane
100000109198,Propane
100000250453,Ammonia (anhydrous)
100000006628,Propane
100000023217,Ammonia (anhydrous)
100000178979,Ammonia (anhydrous)
100000104718,Chlorine
100000074938,Ammonia (anhydrous)
100000106574,Sulfur dioxide (anhydrous)
100000106574,Chlorine
100000036917,Ammonia (anhydrous)
100000122823,Ammonia (anhydrous)
100000207304,Propane
100000107305,Ammonia (anhydrous)
100000141474,Ammonia (anhydrous)
100000186746,Ammonia (anhydrous)
100000127837,Ammonia (anhydrous)
100000215554,Ammonia (anhydrous)
100000165313,Ammonia (anhydrous)
100000122949,Ammonia (anhydrous)
100000157769,Ammonia (anhydrous)
100000120567,Ammonia (anhydrous)
100000003113,Ammonia (anhydrous)
100000208848,Ammonia (anhydrous)
100000036659,Ammonia (anhydrous)
100000186078,Ammonia (conc 20% or greater)
100000175142,Ammonia (anhydrous)
100000150123,Ammonia (conc 20% or greater)
100000249153,Methane
100000165796,Propane
100000094694,Ammonia (anhydrous)
100000103835,Ammonia (anhydrous)
100000081403,Ammonia (anhydrous)
100000209357,Flammable Mixture
100000209357,Ammonia (anhydrous)
100000243462,Methane
100000043437,Toluene diisocyanate (unspecified isomer)  [Benzene
100000043437,"1,3-diisocyanatomethyl-]"
100000107476,Ammonia (anhydrous)
100000088898,Chlorine
100000164822,Propylene  [1-Propene]
100000108974,Chlorine
100000224937,Ammonia (anhydrous)
100000094015,Ammonia (anhydrous)
100000235685,Ammonia (anhydrous)
100000108242,Ammonia (anhydrous)
100000202274,Flammable Mixture
100000132199,Ammonia (anhydrous)
100000243453,Methane
100000243836,Methane
100000240394,Methane
100000158599,Ammonia (anhydrous)
100000199732,Ammonia (anhydrous)
100000131573,Propane
100000131573,Ammonia (anhydrous)
100000224857,Ammonia (anhydrous)
100000132304,Ammonia (anhydrous)
100000016831,Propane
100000016831,Propylene  [1-Propene]
100000016831,Butane
100000097842,Ammonia (anhydrous)
100000037033,Propane
100000037033,Isopentane  [Butane
100000037033,2-methyl-]
100000152997,Ammonia (anhydrous)
100000078916,Ammonia (anhydrous)
100000162361,Ammonia (anhydrous)
100000078346,Ammonia (anhydrous)
100000007654,Propane
100000014049,Ammonia (anhydrous)
100000215055,Ammonia (anhydrous)
100000041769,Hydrochloric acid (conc 37% or greater)
100000041769,Hydrogen fluoride/Hydrofluoric acid (conc 50% or greater) [Hydrofluoric acid]
100000041769,Ammonia (conc 20% or greater)
100000041769,Ethyl ether  [Ethane
100000041769,"1,1'-oxybis-]"
100000075973,Ammonia (anhydrous)
100000090199,Sulfur dioxide (anhydrous)
100000090199,Chlorine
100000078079,Epichlorohydrin  [Oxirane
100000078079,(chloromethyl)-]
100000078079,Formaldehyde (solution)
100000078079,Dimethylamine  [Methanamine
100000078079,N-methyl-]
100000078079,Ammonia (conc 20% or greater)
100000193836,Propane
100000013317,Ammonia (anhydrous)
100000115252,Hydrogen fluoride/Hydrofluoric acid (conc 50% or greater) [Hydrofluoric acid]
100000232312,Ammonia (anhydrous)
100000225188,Ammonia (anhydrous)
100000249527,Methane
100000072075,Ammonia (anhydrous)
100000184276,Ammonia (anhydrous)
100000075303,Ammonia (anhydrous)
100000125143,Ammonia (anhydrous)
100000083143,Ammonia (anhydrous)
100000122761,Ammonia (anhydrous)
100000181064,Isopentane  [Butane
100000181064,2-methyl-]
100000181064,Pentane
100000248706,Ammonia (anhydrous)
100000218828,Ammonia (anhydrous)
100000252193,Methane
100000132796,Ammonia (anhydrous)
100000107608,Ammonia (anhydrous)
100000138923,Ammonia (anhydrous)
100000191767,Ammonia (anhydrous)
100000001614,Ammonia (anhydrous)
100000191428,Hydrogen fluoride/Hydrofluoric acid (conc 50% or greater) [Hydrofluoric acid]
100000082652,Ammonia (anhydrous)
100000081779,Hydrogen fluoride/Hydrofluoric acid (conc 50% or greater) [Hydrofluoric acid]
100000108803,Ammonia (anhydrous)
100000118829,Ammonia (conc 20% or greater)
100000159035,Chlorine
100000056707,Flammable Mixture
100000127677,Ammonia (anhydrous)
100000153004,Ammonia (anhydrous)
100000097085,Ammonia (conc 20% or greater)
100000102774,Ammonia (anhydrous)
100000038416,Propane
100000160489,Ammonia (anhydrous)
100000139977,Ammonia (anhydrous)
100000115323,Ammonia (anhydrous)
100000162156,Ammonia (anhydrous)
100000046755,Ammonia (anhydrous)
100000094426,Ammonia (anhydrous)
100000069329,Ammonia (anhydrous)
100000015994,Propane
100000150463,Ammonia (anhydrous)
100000221976,Ammonia (anhydrous)
